CODE CLIENT,TOTAL_MONTANT_TTC,NB_FACTURES,MONTANT_MOY_FACTURE,MONTANT_MAX_FACTURE,NATURE_CLIENT,GOUVERNORAT,FREQUENCE_ACHAT,ANCIENNETE_CLIENT,JOURS_DEPUIS_DERNIER_ACHAT,TOTAL_MONTANT_REG,NB_REGLEMENTS,MONTANT_MOY_REG,NB_RETARDS,NB_MODES_PAIEMENT,RETARD_STD,RETARD_PONDERE,RATIO_PAIEMENT,PART_CA_CLIENT,SOLVABLE,NATURE_CLIENT_LABEL,GOUVERNORAT_LABEL
CNHT080017,6636.584999999999,2.0,3318.2924999999996,4166.414,OUTSIDER,Béja,10.0,10.0,143.0,2470.171,1.0,2470.171,0.0,1.0,0.0,0.0,0.3722,8.5e-05,1,OUTSIDER,Béja
CNHT080018,4875.977,1.0,4875.977,4875.977,OUTSIDER,Béja,0.0,0.0,87.0,4875.977,1.0,4875.977,0.0,1.0,0.0,0.0,1.0,6.2e-05,1,OUTSIDER,Béja
CNHT080019,4580.012000000001,2.0,2290.0060000000003,4530.358,CHALLENGERD,Béja,10.0,10.0,49.0,4530.358,5.0,906.0716,0.0,1.0,16.821414922651424,-37.17264595866375,0.9892,5.8e-05,1,CHALLENGERD,Béja
CNHT080020,4927.59,1.0,4927.59,4927.59,CHALLENGERD,Béja,0.0,0.0,22.0,4927.589999999999,2.0,2463.7949999999996,0.0,1.0,0.0,0.0,1.0,6.3e-05,1,CHALLENGERD,Béja
CNHT090001,44638.496,8.0,5579.812,14838.185,PREMIUM,Jendouba,82.0,492.0,239.0,44422.822,16.0,2776.426375,0.0,3.0,26.487909977950316,-57.02875193295914,0.9952,0.000569,1,PREMIUM,Jendouba
CNHT090002,8163.905,4.0,2040.97625,2817.785,OUTSIDER,Jendouba,230.33333333333334,691.0,5.0,8163.905,7.0,1166.2721428571429,0.0,2.0,27.55699103861016,-21.054248548948085,1.0,0.000104,1,OUTSIDER,Jendouba
CNHT090003,20821.225,5.0,4164.245,5697.653,OUTSIDER,Jendouba,146.0,584.0,112.0,20821.225000000002,10.0,2082.1225000000004,0.0,2.0,1.8330302779823358,-62.69003211866738,1.0,0.000265,1,OUTSIDER,Jendouba
CNHT090005,3060.832,4.0,765.208,1920.76,OUTSIDER,Jendouba,101.66666666666667,305.0,426.0,2282.945,3.0,760.9816666666667,0.0,1.0,0.0,0.0,0.7459,3.9e-05,1,OUTSIDER,Jendouba
CNHT090006,12230.588,9.0,1358.9542222222221,2640.274,OUTSIDER,Jendouba,129.5,518.0,190.0,12229.377,12.0,1019.1147500000001,0.0,3.0,0.9428090415820635,-0.4955796194687596,0.9999,0.000156,1,OUTSIDER,Jendouba
CNHT090007,66793.245,12.0,5566.103749999999,12198.025,PREMIUM,Jendouba,49.45454545454545,544.0,210.0,89035.454,39.0,2282.9603589743588,0.0,3.0,25.329569947809215,-43.089662136164314,1.333,0.000851,1,PREMIUM,Jendouba
CNHT090008,20206.955,7.0,2886.7078571428574,4384.434,CHALLENGERD,Jendouba,106.16666666666667,637.0,59.0,20206.954999999998,14.0,1443.3539285714285,0.0,2.0,4.326001122779063,-60.41488833918817,1.0,0.000258,1,CHALLENGERD,Jendouba
CNHT090009,16885.553,11.0,1535.0502727272726,3268.516,OUTSIDER,Jendouba,72.875,583.0,54.0,13109.819,13.0,1008.4476153846153,0.0,3.0,23.81288001141126,-9.20474081297385,0.7764,0.000215,1,OUTSIDER,Jendouba
CNHT090010,6797.599,1.0,6797.599,6797.599,CHALLENGERD,Jendouba,0.0,0.0,582.0,6797.598999999999,2.0,3398.7994999999996,0.0,1.0,0.0,0.0,1.0,8.7e-05,1,CHALLENGERD,Jendouba
CNHT090011,132246.735,22.0,6011.215227272726,17436.118,PREMIUM,Jendouba,35.3,706.0,48.0,128782.113,38.0,3389.0029736842102,0.0,3.0,17.090135010626465,-57.51504025252327,0.9738,0.001686,1,PREMIUM,Jendouba
CNHT090012,10761.505000000001,3.0,3587.1683333333335,5848.517,CHALLENGERB,Jendouba,103.5,207.0,430.0,10761.505000000001,6.0,1793.5841666666668,0.0,2.0,0.9428090415820634,-64.25511803414113,1.0,0.000137,1,CHALLENGERB,Jendouba
CNHT090014,194585.906,37.0,5259.07854054054,12479.858,CHALLENGERB,Jendouba,29.04,726.0,5.0,178456.951,59.0,3024.6940847457627,3.0,4.0,1.721820352433938,-1.1669465371511365,0.9171,0.00248,1,CHALLENGERB,Jendouba
CNHT090016,8681.008,6.0,1446.8346666666666,1968.013,OUTSIDER,Jendouba,90.5,362.0,239.0,8681.008,11.0,789.1825454545454,0.0,1.0,0.0,0.0,1.0,0.000111,1,OUTSIDER,Jendouba
CNHT090019,17608.923,4.0,4402.23075,6781.638,CHALLENGERB,Jendouba,130.0,390.0,5.0,17608.923,8.0,2201.115375,0.0,1.0,1.299038105676658,-61.89617269608141,1.0,0.000224,1,CHALLENGERB,Jendouba
CNHT090020,12514.376,3.0,4171.458666666666,5287.588,CHALLENGERD,Jendouba,50.0,100.0,239.0,12514.376,6.0,2085.729333333333,0.0,1.0,29.238483012784517,-17.999842021687698,1.0,0.000159,1,CHALLENGERD,Jendouba
CNHT090021,4797.014,1.0,4797.014,4797.014,CHALLENGERD,Jendouba,0.0,0.0,21.0,4797.014,2.0,2398.507,0.0,1.0,0.0,0.0,1.0,6.1e-05,1,CHALLENGERD,Jendouba
CNHT100002,154924.285,20.0,7746.21425,24266.233,PREMIUM,Le Kef,32.05555555555556,577.0,154.0,145614.898,33.0,4412.572666666666,0.0,2.0,0.0,0.0,0.9399,0.001975,1,PREMIUM,Le Kef
CNHT100004,4459.432,2.0,2229.716,2294.787,CHALLENGERB,Le Kef,172.0,172.0,582.0,4459.432,4.0,1114.858,0.0,2.0,31.0,-30.095310344456422,1.0,5.7e-05,1,CHALLENGERB,Le Kef
CNHT100005,92186.06700000001,18.0,5121.448166666667,20412.061,CHALLENGERB,Le Kef,43.05882352941177,732.0,22.0,84043.44,28.0,3001.5514285714285,0.0,3.0,0.7726181304565691,-0.15606547042815003,0.9117,0.001175,1,CHALLENGERB,Le Kef
CNHT100006,42661.901,8.0,5332.737625,11418.369,CHALLENGERB,Le Kef,75.0,525.0,112.0,41950.739,13.0,3226.979923076923,2.0,4.0,25.447242093742002,-12.464293084324447,0.9833,0.000544,1,CHALLENGERB,Le Kef
CNHT100007,42312.757,3.0,14104.252333333332,24031.585,PREMIUM,Le Kef,33.5,67.0,20.0,40619.736999999994,4.0,10154.934249999998,0.0,3.0,2.0,-1.7168660643962321,0.96,0.000539,1,PREMIUM,Le Kef
CNHT110002,52402.578,11.0,4763.870727272727,10658.456,OUTSIDER,Le Kef,90.75,726.0,5.0,40848.907,15.0,2723.2604666666666,0.0,2.0,0.0,0.0,0.7795,0.000668,1,OUTSIDER,Le Kef
CNHT110004,34767.008,6.0,5794.501333333334,8498.274,CHALLENGERD,Siliana,141.8,709.0,22.0,34766.808,12.0,2897.234,0.0,2.0,4.856267428111155,-65.88267910588742,1.0,0.000443,1,CHALLENGERD,Siliana
CNHT110007,16552.589,3.0,5517.529666666666,6421.465,PREMIUM,Siliana,34.0,68.0,362.0,12778.715,3.0,4259.571666666667,0.0,2.0,29.698484809834994,-31.65829232438473,0.772,0.000211,1,PREMIUM,Siliana
CNHT120001,4301.036,3.0,1433.6786666666667,1441.97,CHALLENGERD,Sousse,52.0,104.0,510.0,1441.97,1.0,1441.97,0.0,1.0,0.0,0.0,0.3353,5.5e-05,1,CHALLENGERD,Sousse
CNHT120002,569.726,1.0,569.726,569.726,OUTSIDER,Sousse,0.0,0.0,540.0,569.725,1.0,569.725,0.0,1.0,0.0,0.0,1.0,7e-06,1,OUTSIDER,Sousse
CNHT120003,22837.206000000002,7.0,3262.458,4409.426,CHALLENGERD,Sousse,119.0,595.0,70.0,22837.206000000002,14.0,1631.229,0.0,3.0,0.0,0.0,1.0,0.000291,1,CHALLENGERD,Sousse
CNHT120004,28794.346,10.0,2879.4346,3979.443,CHALLENGERD,Sousse,81.5,652.0,83.0,28794.346,18.0,1599.685888888889,1.0,2.0,25.18818064975008,-29.382850577679385,1.0,0.000367,1,CHALLENGERD,Sousse
CNHT120006,11057.779,4.0,2764.44475,3768.78,CHALLENGERD,Sousse,186.33333333333334,559.0,7.0,15390.363000000001,10.0,1539.0363000000002,1.0,3.0,27.806653879961896,-40.58867428922891,1.3918,0.000141,1,CHALLENGERD,Sousse
CNHT120007,4087.8070000000007,5.0,817.5614000000002,2221.943,OUTSIDER,Sousse,165.0,660.0,85.0,3831.943,3.0,1277.3143333333335,0.0,2.0,28.284271247461902,-34.79085675334941,0.9374,5.2e-05,1,OUTSIDER,Sousse
CNHT120009,8086.346,4.0,2021.5865,2181.68,CHALLENGERD,Sousse,154.0,462.0,141.0,10170.496000000001,7.0,1452.928,1.0,2.0,17.15237830834701,-16.047785378412225,1.2577,0.000103,1,CHALLENGERD,Sousse
CNHT120010,4792.553,1.0,4792.553,4792.553,CHALLENGERD,Sousse,0.0,0.0,603.0,4792.553000000001,2.0,2396.2765000000004,0.0,1.0,0.0,0.0,1.0,6.1e-05,1,CHALLENGERD,Sousse
CNHT120011,8881.439,8.0,1110.179875,2030.606,CHALLENGERC,Sousse,122.16666666666667,733.0,36.0,93863.582,88.0,1066.6316136363637,15.0,3.0,13.44831992794258,-15.403341841354404,10.5685,0.000113,1,CHALLENGERC,Sousse
CNHT120013,21491.148999999998,10.0,2149.1148999999996,5451.066,CHALLENGERD,Sousse,73.375,587.0,113.0,22828.649,22.0,1037.6658636363636,0.0,3.0,19.64314908015321,-41.26028040467924,1.0622,0.000274,1,CHALLENGERD,Sousse
CNHT120015,42615.517,25.0,1704.62068,3359.514,CHALLENGERC,Sousse,33.23809523809524,698.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000543,1,CHALLENGERC,Sousse
CNHT120017,7886.666,4.0,1971.6665,2973.176,CHALLENGERD,Sousse,97.5,195.0,540.0,7886.666,7.0,1126.6665714285714,0.0,1.0,20.51380819181588,-38.0135994094336,1.0,0.000101,1,CHALLENGERD,Sousse
CNHT120018,10153.924,3.0,3384.6413333333335,3419.896,CHALLENGERA,Sousse,85.0,170.0,593.0,10153.924,5.0,2030.7848000000001,0.0,3.0,27.43428511917159,-18.86110000429391,1.0,0.000129,1,CHALLENGERA,Sousse
CNHT120019,4451.575,6.0,741.9291666666667,1176.75,OUTSIDER,Sousse,129.8,649.0,99.0,5348.568,8.0,668.571,2.0,3.0,1.299038105676658,0.6754662182475759,1.2015,5.7e-05,0,OUTSIDER,Sousse
CNHT120020,3867.9219999999996,2.0,1933.9609999999998,2090.843,CHALLENGERD,Sousse,216.0,216.0,512.0,3867.922,4.0,966.9805,0.0,1.0,17.5,-18.919591708416043,1.0,4.9e-05,1,CHALLENGERD,Sousse
CNHT120021,25608.102,11.0,2328.0092727272727,3842.466,CHALLENGERD,Sousse,75.7,757.0,6.0,22406.847,18.0,1244.8248333333333,0.0,4.0,23.9046459661178,-31.474077499614282,0.875,0.000326,1,CHALLENGERD,Sousse
CNHT120023,83302.422,25.0,3332.09688,6736.03,CHALLENGERC,Sousse,32.73913043478261,753.0,10.0,82000.543,39.0,2102.5780256410258,0.0,4.0,0.0,0.0,0.9844,0.001062,1,CHALLENGERC,Sousse
CNHT120024,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,1900.328,7.0,271.47542857142855,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNHT120025,35376.127,15.0,2358.4084666666668,5011.087,CHALLENGERC,Sousse,47.357142857142854,663.0,49.0,38271.845,24.0,1594.6602083333335,0.0,3.0,13.365585991227205,-31.734807820213533,1.0819,0.000451,1,CHALLENGERC,Sousse
CNHT120026,32583.893,14.0,2327.4209285714287,5560.825,CHALLENGERD,Sousse,57.0,741.0,22.0,21827.34,22.0,992.1518181818182,0.0,3.0,17.08679834509527,-30.545324533360457,0.6699,0.000415,1,CHALLENGERD,Sousse
CNHT120027,15318.193,9.0,1702.0214444444443,2502.673,CHALLENGERD,Sousse,89.875,719.0,29.0,12815.52,15.0,854.368,0.0,3.0,22.761566046493567,-31.9239242730689,0.8366,0.000195,1,CHALLENGERD,Sousse
CNHT120028,68375.131,24.0,2848.9637916666666,8049.02,CHALLENGERA,Sousse,36.8421052631579,700.0,48.0,62713.002,44.0,1425.2955,3.0,3.0,18.52442825430141,-21.82957103536521,0.9172,0.000871,1,CHALLENGERA,Sousse
CNHT120030,1669.165,1.0,1669.165,1669.165,OUTSIDER,Sousse,0.0,0.0,535.0,2774.154,3.0,924.718,0.0,1.0,0.0,0.0,1.662,2.1e-05,1,OUTSIDER,Sousse
CNHT120031,21234.33,14.0,1516.7378571428574,3327.634,CHALLENGERD,Sousse,58.45454545454545,643.0,126.0,18558.018,21.0,883.7151428571428,4.0,5.0,11.133899533445668,-10.434477755113718,0.874,0.000271,1,CHALLENGERD,Sousse
CNHT120032,4301.192999999999,4.0,1075.2982499999998,1549.76,CHALLENGERD,Sousse,56.666666666666664,170.0,481.0,4301.193,5.0,860.2386,0.0,2.0,2.939387691339814,-1.71352645649707,1.0,5.5e-05,1,CHALLENGERD,Sousse
CNHT120033,32710.26,15.0,2180.6839999999997,7850.526,CHALLENGERD,Sousse,45.785714285714285,641.0,85.0,36636.59,22.0,1665.2995454545453,0.0,3.0,5.691990893402634,-3.244629180827146,1.12,0.000417,1,CHALLENGERD,Sousse
CNHT120035,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,11297.836,14.0,806.9882857142857,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNHT120036,1510.5910000000001,4.0,377.64775000000003,604.476,OUTSIDER,Sousse,134.33333333333334,403.0,17.0,2565.2200000000003,7.0,366.46000000000004,0.0,1.0,0.0,0.0,1.6982,1.9e-05,1,OUTSIDER,Sousse
CNHT120038,21934.162,16.0,1370.885125,3706.201,CHALLENGERD,Sousse,50.92857142857143,713.0,50.0,20203.03,24.0,841.7929166666667,7.0,5.0,21.76755358070559,-16.83363787511081,0.9211,0.00028,0,CHALLENGERD,Sousse
CNHT120040,13390.241,10.0,1339.0241,2094.592,CHALLENGERD,Sousse,63.888888888888886,575.0,83.0,13390.241,11.0,1217.2946363636363,0.0,1.0,0.0,0.0,1.0,0.000171,1,CHALLENGERD,Sousse
CNHT120041,155405.206,25.0,6216.20824,12987.572,CHALLENGERB,Sousse,31.95,639.0,6.0,164767.73200000002,51.0,3230.7398431372553,8.0,5.0,0.9982683969692436,-0.21695619382562115,1.0602,0.001981,1,CHALLENGERB,Sousse
CNHT120042,4093.3869999999997,3.0,1364.4623333333332,1518.09,CHALLENGERD,Sousse,100.0,200.0,400.0,6873.323,7.0,981.9032857142857,0.0,3.0,28.346975507241744,-32.41655440898092,1.6791,5.2e-05,1,CHALLENGERD,Sousse
CNHT120043,21276.777000000002,12.0,1773.0647500000002,3574.667,CHALLENGERD,Sousse,69.0,552.0,148.0,21276.777,22.0,967.1262272727272,3.0,3.0,16.20535826088508,-11.78627839169438,1.0,0.000271,1,CHALLENGERD,Sousse
CNHT120045,636.19,1.0,636.19,636.19,OUTSIDER,Sousse,0.0,0.0,160.0,1272.38,2.0,636.19,0.0,2.0,3.5,-3.4999999999999996,2.0,8e-06,1,OUTSIDER,Sousse
CNHT120046,4830.473,4.0,1207.61825,1399.55,CHALLENGERD,Sousse,202.33333333333334,607.0,113.0,4830.473,8.0,603.809125,0.0,1.0,5.123475382979799,-8.071073371075668,1.0,6.2e-05,1,CHALLENGERD,Sousse
CNHT120047,7899.302,5.0,1579.8604,2820.967,CHALLENGERD,Sousse,125.5,502.0,267.0,11047.491,22.0,502.15868181818183,0.0,2.0,25.08465007572335,-18.83451138362548,1.3985,0.000101,1,CHALLENGERD,Sousse
CNHT120049,83445.391,15.0,5563.026066666667,9221.296,CHALLENGERD,Sousse,62.333333333333336,748.0,21.0,73034.41,23.0,3175.4091304347826,0.0,2.0,0.0,0.0,0.8752,0.001064,1,CHALLENGERD,Sousse
CNHT120050,23350.915,10.0,2335.0915,3884.632,OUTSIDER,Sousse,82.22222222222223,740.0,29.0,22771.278,14.0,1626.519857142857,0.0,3.0,0.0,0.0,0.9752,0.000298,1,OUTSIDER,Sousse
CNHT120052,6792.774,4.0,1698.1935,2202.51,CHALLENGERD,Sousse,71.0,213.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7e-05,1,CHALLENGERD,Sousse
CNHT120054,13399.18,12.0,1116.5983333333334,1590.237,OUTSIDER,Sousse,57.72727272727273,635.0,36.0,12979.197,16.0,811.1998125,0.0,4.0,24.597303586978796,-9.856866337724899,0.9687,0.000171,1,OUTSIDER,Sousse
CNHT120055,8674.789,6.0,1445.7981666666667,2420.491,CHALLENGERD,Sousse,99.4,497.0,238.0,8674.789,11.0,788.6171818181818,0.0,3.0,0.8624393618641035,-0.045573442766158344,1.0,0.000111,1,CHALLENGERD,Sousse
CNHT120056,6604.669,4.0,1651.16725,2375.515,CHALLENGERD,Sousse,154.0,462.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-05,1,CHALLENGERD,Sousse
CNHT120057,7725.612,4.0,1931.403,2963.779,CHALLENGERD,Sousse,53.666666666666664,161.0,567.0,12072.582,15.0,804.8388,2.0,2.0,21.55612828563299,-16.305274298406093,1.5627,9.8e-05,1,CHALLENGERD,Sousse
CNHT120058,10945.833999999999,2.0,5472.9169999999995,6258.635,OUTSIDER,Sousse,129.0,129.0,544.0,10945.785,4.0,2736.44625,0.0,1.0,0.0,0.0,1.0,0.00014,1,OUTSIDER,Sousse
CNHT120059,19538.065,11.0,1776.1877272727272,3481.648,CHALLENGERD,Sousse,60.2,602.0,126.0,17998.035,15.0,1199.869,0.0,2.0,1.0954451150103321,-0.9671220774934597,0.9212,0.000249,1,CHALLENGERD,Sousse
CNHT120060,171952.045,37.0,4647.352567567568,11628.927,CHALLENGERC,Sousse,21.25,680.0,48.0,166972.278,95.0,1757.6029263157893,0.0,4.0,17.711370121448745,-33.58399516475424,0.971,0.002192,1,CHALLENGERC,Sousse
CNHT120061,21330.34,15.0,1422.0226666666667,3160.356,CHALLENGERD,Sousse,51.15384615384615,665.0,70.0,18052.486,31.0,582.3382580645161,0.0,3.0,12.285537973090209,-12.625070807422311,0.8463,0.000272,1,CHALLENGERD,Sousse
CNHT120062,41137.07,10.0,4113.707,6108.156,CHALLENGERC,Sousse,77.11111111111111,694.0,26.0,37486.971,20.0,1874.34855,0.0,4.0,21.02641196210138,-45.32103212606855,0.9113,0.000524,1,CHALLENGERC,Sousse
CNHT120063,51882.942,22.0,2358.3155454545454,6783.987,CHALLENGERA,Sousse,35.10526315789474,667.0,6.0,53737.562,45.0,1194.1680444444444,0.0,3.0,18.89184290626676,-32.46857332306963,1.0357,0.000661,1,CHALLENGERA,Sousse
CNHT120064,64663.034,26.0,2487.0397692307693,4035.4,CHALLENGERA,Sousse,29.695652173913043,683.0,17.0,63250.184,47.0,1345.7485957446809,2.0,3.0,15.072031665446403,-23.900692763202084,0.9782,0.000824,1,CHALLENGERA,Sousse
CNHT120065,35792.802,12.0,2982.7335000000003,5736.048,CHALLENGERD,Sousse,70.6,706.0,22.0,36752.494,19.0,1934.3417894736842,0.0,3.0,4.284223457888152,-4.2590593715898555,1.0268,0.000456,1,CHALLENGERD,Sousse
CNHT120066,25240.722,7.0,3605.817428571429,6101.83,CHALLENGERC,Sousse,92.2,461.0,302.0,25240.722,15.0,1682.7148000000002,0.0,2.0,19.885226230099125,-22.56590108634769,1.0,0.000322,1,CHALLENGERC,Sousse
CNHT120067,20275.656,9.0,2252.8506666666667,3442.213,CHALLENGERD,Sousse,79.0,553.0,210.0,20275.656000000003,18.0,1126.4253333333336,0.0,2.0,0.0,0.0,1.0,0.000258,1,CHALLENGERD,Sousse
CNHT120068,99517.422,21.0,4738.924857142857,23302.855,CHALLENGERB,Sousse,40.388888888888886,727.0,29.0,90742.746,33.0,2749.780181818182,4.0,3.0,22.939654135668558,-28.69051989015188,0.9118,0.001268,1,CHALLENGERB,Sousse
CNHT120071,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,654.486,1.0,654.486,1.0,1.0,0.0,5.0,0.0,0.0,0,INCONNU,INCONNU
CNHT120072,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,5134.096,8.0,641.762,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNHT120074,4265.901,3.0,1421.9669999999999,3531.875,CHALLENGERC,Sousse,83.0,83.0,673.0,3531.875,3.0,1177.2916666666667,0.0,1.0,3.2998316455372216,-7.630684834542559,0.8279,5.4e-05,1,CHALLENGERC,Sousse
CNHT120075,17387.597999999998,9.0,1931.955333333333,3104.488,CHALLENGERD,Sousse,83.71428571428571,586.0,102.0,19467.0,23.0,846.3913043478261,0.0,3.0,14.015114714253546,-14.653440899984588,1.1196,0.000222,1,CHALLENGERD,Sousse
CNHT120076,17427.066,9.0,1936.3406666666665,3295.239,CHALLENGERC,Sousse,92.0,736.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000222,1,CHALLENGERC,Sousse
CNHT120077,31356.715,15.0,2090.4476666666665,3546.243,CHALLENGERC,Sousse,55.92307692307692,727.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,1,CHALLENGERC,Sousse
CNHT120078,4808.6320000000005,2.0,2404.3160000000003,2891.452,CHALLENGERD,Sousse,14.0,14.0,589.0,11130.795,22.0,505.94522727272727,0.0,2.0,16.810870646722215,-11.96106387728819,2.3148,6.1e-05,1,CHALLENGERD,Sousse
CNHT120079,1492.953,2.0,746.4765,879.671,CHALLENGERC,Sousse,77.0,77.0,29.0,1492.952,2.0,746.476,0.0,2.0,0.0,0.0,1.0,1.9e-05,1,CHALLENGERC,Sousse
CNHT120080,1340.319,2.0,670.1595,782.945,CHALLENGERC,Sousse,371.0,371.0,341.0,3331.319,4.0,832.82975,0.0,1.0,0.0,0.0,2.4855,1.7e-05,1,CHALLENGERC,Sousse
CNHT120081,45113.977,22.0,2050.635318181818,3624.959,CHALLENGERA,Sousse,40.94444444444444,737.0,26.0,42671.864,38.0,1122.9437894736843,2.0,3.0,16.549263317244375,-23.806703288143215,0.9459,0.000575,1,CHALLENGERA,Sousse
CNHT120082,21731.059,7.0,3104.4370000000004,4919.146,CHALLENGERD,Sousse,117.83333333333333,707.0,56.0,21731.059,17.0,1278.2975882352941,0.0,3.0,24.139158269039047,-38.958327709662015,1.0,0.000277,1,CHALLENGERD,Sousse
CNHT120083,148327.813,24.0,6180.325541666666,20469.971,CHALLENGERD,Sousse,31.61904761904762,664.0,48.0,143818.682,40.0,3595.46705,0.0,4.0,19.83204477606886,-31.04997675475846,0.9696,0.00189,1,CHALLENGERD,Sousse
CNHT120084,1701.916,1.0,1701.916,1701.916,CHALLENGERD,Sousse,0.0,0.0,712.0,1701.916,2.0,850.958,0.0,1.0,0.0,0.0,1.0,2.2e-05,1,CHALLENGERD,Sousse
CNHT120085,28171.705,13.0,2167.054230769231,3901.118,CHALLENGERD,Sousse,65.2,652.0,36.0,27905.358,23.0,1213.2764347826087,2.0,3.0,2.9256702332627347,-1.9968145185594826,0.9905,0.000359,1,CHALLENGERD,Sousse
CNHT120086,45488.856999999996,15.0,3032.5904666666665,5388.955,CHALLENGERD,Sousse,44.42857142857143,622.0,66.0,44526.96,26.0,1712.5753846153846,0.0,3.0,21.76229843412903,-40.396902438432804,0.9789,0.00058,1,CHALLENGERD,Sousse
CNHT120087,10749.66,3.0,3583.22,5746.726,OUTSIDER,Sousse,237.5,475.0,183.0,10749.66,6.0,1791.61,0.0,3.0,24.210305427418483,-53.12684801193713,1.0,0.000137,1,OUTSIDER,Sousse
CNHT120088,64821.912000000004,19.0,3411.6795789473686,4940.814,CHALLENGERD,Sousse,34.0625,545.0,48.0,64809.694,58.0,1117.4085172413793,0.0,3.0,0.0,0.0,0.9998,0.000826,1,CHALLENGERD,Sousse
CNHT120089,5726.038,2.0,2863.019,2864.019,OUTSIDER,Sousse,20.0,20.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-05,1,OUTSIDER,Sousse
CNHT120090,82480.486,25.0,3299.2194400000003,5349.405,CHALLENGERD,Sousse,33.5,469.0,66.0,75656.197,24.0,3152.3415416666667,0.0,1.0,0.0,0.0,0.9173,0.001051,1,CHALLENGERD,Sousse
CNHT120091,2814.962,2.0,1407.481,1545.368,CHALLENGERD,Sousse,217.0,217.0,295.0,4971.863,8.0,621.482875,0.0,2.0,31.531730050855124,-35.78018018597858,1.7662,3.6e-05,1,CHALLENGERD,Sousse
CNHT120093,41509.666,17.0,2441.7450588235292,4389.036,CHALLENGERD,Sousse,32.84615384615385,427.0,22.0,39188.416,31.0,1264.1424516129032,0.0,2.0,16.37559921773412,-30.038930688089057,0.9441,0.000529,1,CHALLENGERD,Sousse
CNHT120094,4132.666,5.0,826.5332000000001,971.895,CHALLENGERD,Sousse,4.0,4.0,298.0,506.732,1.0,506.732,0.0,1.0,0.0,0.0,0.1226,5.3e-05,1,CHALLENGERD,Sousse
CNHT120095,700.23,1.0,700.23,700.23,CHALLENGERD,Sousse,0.0,0.0,315.0,700.23,1.0,700.23,0.0,1.0,0.0,0.0,1.0,9e-06,1,CHALLENGERD,Sousse
CNHT120097,2791.493,2.0,1395.7465,1844.163,OUTSIDER,Sousse,13.0,13.0,232.0,2791.493,2.0,1395.7465,0.0,1.0,0.0,0.0,1.0,3.6e-05,1,OUTSIDER,Sousse
CNHT120098,4951.588,3.0,1650.5293333333332,2371.192,CHALLENGERD,Sousse,35.0,35.0,189.0,4951.588,5.0,990.3176,0.0,2.0,20.575713839378697,-9.389630155012897,1.0,6.3e-05,1,CHALLENGERD,Sousse
CNHT120099,555.709,1.0,555.709,555.709,CHALLENGERD,Sousse,0.0,0.0,203.0,555.709,1.0,555.709,0.0,1.0,0.0,0.0,1.0,7e-06,1,CHALLENGERD,Sousse
CNHT120101,6905.028,4.0,1726.257,3644.737,CHALLENGERD,Sousse,50.333333333333336,151.0,36.0,6409.028,5.0,1281.8056000000001,0.0,2.0,0.0,0.0,0.9282,8.8e-05,1,CHALLENGERD,Sousse
CNHT120102,504.43600000000004,2.0,252.21800000000002,475.259,CHALLENGERD,Sousse,13.0,13.0,53.0,445.083,1.0,445.083,0.0,1.0,0.0,0.0,0.8823,6e-06,1,CHALLENGERD,Sousse
CNHT120103,3712.0519999999997,2.0,1856.0259999999998,2370.557,CHALLENGERD,Sousse,7.0,7.0,15.0,3712.0519999999997,4.0,928.0129999999999,0.0,1.0,0.0,0.0,1.0,4.7e-05,1,CHALLENGERD,Sousse
CNHT120105,15426.865,4.0,3856.71625,4953.077,CHALLENGERD,Sousse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197,1,CHALLENGERD,Sousse
CNHT130001,5249.2,4.0,1312.3,2562.806,CHALLENGERD,Kairouan,207.0,621.0,17.0,5249.2,4.0,1312.3,0.0,1.0,0.0,0.0,1.0,6.7e-05,1,CHALLENGERD,Kairouan
CNHT130002,5197.156,9.0,577.4617777777778,818.009,OUTSIDER,Kairouan,91.625,733.0,17.0,5269.326,9.0,585.4806666666667,3.0,3.0,7.405370090200726,-1.494753598467811,1.0139,6.6e-05,0,OUTSIDER,Kairouan
CNHT130003,3490.779,3.0,1163.593,1543.045,OUTSIDER,Kairouan,341.5,683.0,17.0,2197.065,4.0,549.26625,0.0,2.0,0.0,0.0,0.6294,4.4e-05,1,OUTSIDER,Kairouan
